instance_id,sample_id,house_id,split,semantic_label,has_mirror_plane,has_refined_depth,has_coarse_mask,has_precise_mask
1,87e96c5b923840bc8276d949ff157948_i1_0,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,5d3af9ad575b4be88587967ff8114c36_i2_2,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,5d3af9ad575b4be88587967ff8114c36_i1_2,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,0f0f786471a3478d9baf649fd6723546_i1_4,jtcxE69GiFV,test,almost-complete,1,0,0,1,1
1,666e7c94f27743a788c408a62c2c13f6_i1_0,jtcxE69GiFV,test,complete,1,0,0,1,1
1,0ad193716fc148138c1ba6c10db6e31f_i1_4,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,19039196477e49cc97f56db30c1cff8c_i1_3,jtcxE69GiFV,test,complete,1,0,0,1,1
1,1328794e17874f568016ade53c545b5b_i1_2,jtcxE69GiFV,test,complete,1,0,0,1,1
1,974ea88b70a84d88aa6910d490ba4ec8_i1_0,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,dcc6bd0fb2a14e4aaf03a8087ff45c05_i1_2,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,c6baa663ada7439f9a409a86c7fd809b_i1_2,jtcxE69GiFV,test,complete,0,0,0,1,1
1,4473ed6da0fe42d182850345ba28989f_i1_2,jtcxE69GiFV,test,complete,1,0,0,1,1
1,36d9e8e9eba24f3fbff08082c41a4d68_i1_5,jtcxE69GiFV,test,incomplete,1,0,0,1,1
2,36d9e8e9eba24f3fbff08082c41a4d68_i1_5,jtcxE69GiFV,test,almost-complete,1,0,0,1,1
1,001ad2ad14234e06b2d996d71bb96fc4_i1_2,jtcxE69GiFV,test,incomplete,0,0,0,1,1
2,001ad2ad14234e06b2d996d71bb96fc4_i1_2,jtcxE69GiFV,test,incomplete,0,0,0,1,1
1,3a61b286f9574cebb27cce0efa211bd0_i1_4,jtcxE69GiFV,test,complete,1,0,0,1,1
1,5d3af9ad575b4be88587967ff8114c36_i2_3,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,1df105f34ccf4844877be7e8e2d90fad_i1_0,jtcxE69GiFV,test,complete,1,0,0,1,1
1,36d9e8e9eba24f3fbff08082c41a4d68_i1_0,jtcxE69GiFV,test,incomplete,1,0,0,1,1
2,36d9e8e9eba24f3fbff08082c41a4d68_i1_0,jtcxE69GiFV,test,almost-complete,1,0,0,1,1
1,87e96c5b923840bc8276d949ff157948_i1_5,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,8ac4eb0eee3449799052e8b483d22cba_i1_0,jtcxE69GiFV,test,incomplete,1,0,0,1,1
1,ca23f08d5698489da6a12607ebccecfc_i1_3,29hnd4uzFmX,train,complete,1,0,0,1,1
1,b95ef00660ea4ea89162e31370ba6558_i1_3,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,3c05cbcf2b30493592c04628faa3a0d7_i1_1,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,5d9879e590c74d83b038b280448c69e5_i1_5,29hnd4uzFmX,train,complete,1,0,0,1,1
1,15b25adcf9bb4a0f8c751138a651dd8b_i1_4,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,f461fdc9b5c54386bcb1350bf4072015_i1_3,29hnd4uzFmX,train,complete,1,0,0,1,1
1,d61b99f8f134414085b3d2b6f46fee37_i1_3,29hnd4uzFmX,train,complete,1,0,0,1,1
1,51b17bc333674eb48d81ea7624118783_i0_3,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,b95ef00660ea4ea89162e31370ba6558_i2_3,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,06d28e95541746838c132c796ece97a3_i1_3,29hnd4uzFmX,train,complete,1,0,0,1,1
1,22916ceaf05b46a6bc0b961d80782da8_i1_3,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,15b25adcf9bb4a0f8c751138a651dd8b_i2_4,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,43efd9c14e7f4d7e9c59c125d89fe88c_i1_3,29hnd4uzFmX,train,complete,1,0,0,1,1
1,51b17bc333674eb48d81ea7624118783_i1_3,29hnd4uzFmX,train,incomplete,1,0,0,1,1
1,2343ef3bf04a4433af62f0d527d7512a_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,9df5f6ec205f4c8088cc80891d97675e_i1_0,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,3ed7021b489144e9931aa86d6ed282c1_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
2,3ed7021b489144e9931aa86d6ed282c1_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,ca660fbd1a384380a372ad79f760e1d9_i1_5,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,aaef0e13feb84a9a8cb567429c9fb8d7_i1_4,759xd9YjKW5,train,complete,1,0,0,1,1
1,3d0ecd8a8a6f4ba2b3849f2b77083438_i1_1,759xd9YjKW5,train,complete,1,0,0,1,1
1,f5f240dba39b4c19a1354c89c56d7a59_i1_5,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,5c8f1d2de7c44d4fb95fa752c5fdce24_i1_0,759xd9YjKW5,train,almost-complete,1,0,0,1,1
1,bbbe225834074bb0a3fb31a3e1e80685_i1_2,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,0abcad1faaaa45d296aac7b2083ebe54_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
2,0abcad1faaaa45d296aac7b2083ebe54_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
3,0abcad1faaaa45d296aac7b2083ebe54_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
1,1c2596bea79c481db4af3b0a26342978_i1_0,759xd9YjKW5,train,complete,1,0,0,1,1
1,ba9af4d3f96d4b47bd45d828f2d61d2c_i1_0,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,ba9af4d3f96d4b47bd45d828f2d61d2c_i1_1,759xd9YjKW5,train,complete,1,0,0,1,1
2,ba9af4d3f96d4b47bd45d828f2d61d2c_i1_1,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,6609a7b19c604c68957f95826c953482_i1_1,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,055135a74623475bbaa7fe3a9b34d5e3_i1_1,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,6609a7b19c604c68957f95826c953482_i1_0,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,112b976211e448f08cc955a8f4315e0c_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
1,87449aea807942e0998e230c344f0e42_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,055135a74623475bbaa7fe3a9b34d5e3_i1_2,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,2343ef3bf04a4433af62f0d527d7512a_i1_5,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,4acd978965a24452ac39f4964cbd69c8_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,217b34f2c019478ea2b734c13e16b62b_i1_3,759xd9YjKW5,train,almost-complete,1,0,0,1,1
2,217b34f2c019478ea2b734c13e16b62b_i1_3,759xd9YjKW5,train,complete,1,0,0,1,1
1,606a5b4d7ee048d4b15fb07fc7a07fc6_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,db3dafef140f44508a4130b29e3dc1bc_i1_3,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,1c2596bea79c481db4af3b0a26342978_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
2,1c2596bea79c481db4af3b0a26342978_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
1,055135a74623475bbaa7fe3a9b34d5e3_i1_3,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,39a9ff1fe32d41b8bb16f7f102414c80_i1_5,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,03bb2fc19b214b91a81c958303f98892_i1_0,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,c742bd01328e48a0acc256a1ce2a48fc_i1_5,759xd9YjKW5,train,almost-complete,1,0,0,1,1
1,2343ef3bf04a4433af62f0d527d7512a_i1_3,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,b90801209e564a309883d214b02a6195_i1_5,759xd9YjKW5,train,almost-complete,1,0,0,1,1
1,0abcad1faaaa45d296aac7b2083ebe54_i1_1,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,3ed7021b489144e9931aa86d6ed282c1_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
1,1015e20d2dca4a01b6cca0ca0d71c29a_i1_5,759xd9YjKW5,train,complete,1,0,0,1,1
2,1015e20d2dca4a01b6cca0ca0d71c29a_i1_5,759xd9YjKW5,train,incomplete,1,0,0,1,1
3,1015e20d2dca4a01b6cca0ca0d71c29a_i1_5,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,0701fa74a0bb4f478b1f167ea7939c0a_i1_4,759xd9YjKW5,train,complete,1,0,0,1,1
1,112b976211e448f08cc955a8f4315e0c_i1_1,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,2343ef3bf04a4433af62f0d527d7512a_i1_0,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,606a5b4d7ee048d4b15fb07fc7a07fc6_i2_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,1c2596bea79c481db4af3b0a26342978_i1_4,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,1c2596bea79c481db4af3b0a26342978_i1_1,759xd9YjKW5,train,incomplete,1,0,0,1,1
1,85f96a391fcc4e23a5c3b3830a5955e7_i1_3,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,73843243a62a46c4a7451799e909c9f7_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3398c144f24745bda02fd6895b58361e_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,6966032cefef42718e3ee3d98b0101af_i1_0,vyrNrziPKCB,train,complete,1,0,0,1,1
1,c640736df26241529c55198137868ecd_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a7c413edfeba4661930406b501a30131_i2_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,ef592c66cb3e474c9a814c9973712487_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,fb9744e5b14047238a984468f7545341_i1_2,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
1,01eccced6298441a94543957fff684cc_i1_4,vyrNrziPKCB,train,complete,1,0,0,1,1
1,4735b504401b4996bce4281d352eb717_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
2,4735b504401b4996bce4281d352eb717_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,1e5d5e45bf0844ce8032a9aad112260c_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,cd657625baf8410f88fe3a3bd8e5a771_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,ef592c66cb3e474c9a814c9973712487_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,4735b504401b4996bce4281d352eb717_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,b29b1e6ad88b4381aa1cc57a80f37af4_i2_3,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,b29b1e6ad88b4381aa1cc57a80f37af4_i2_3,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,b3fa9ba954b442449ed078b050cd2a94_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,e27a1e250624457f8cbff1781dc8695b_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,e27a1e250624457f8cbff1781dc8695b_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a93a97e5e78946438c199367964bd080_i1_1,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
1,e27a1e250624457f8cbff1781dc8695b_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3d871416717845ab8642e969c803fbd9_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,3d871416717845ab8642e969c803fbd9_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,9b5031bcbeba4456bcf32cbe3206f24c_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
2,9b5031bcbeba4456bcf32cbe3206f24c_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,545da9c1d46243758c2f904ff4812ab0_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
2,545da9c1d46243758c2f904ff4812ab0_i1_5,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
1,c0dcda75061042248d0367f1a1f70cda_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,1f4dbc516bac46a1a3ea1ae2c0e30f60_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,1f4dbc516bac46a1a3ea1ae2c0e30f60_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,20ebc6f329244c5aad279fd6aacff577_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,20ebc6f329244c5aad279fd6aacff577_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,b3fa9ba954b442449ed078b050cd2a94_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a7c413edfeba4661930406b501a30131_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,a7c413edfeba4661930406b501a30131_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,0bda68aefc4347a1bf992849bd7a616a_i2_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,0bda68aefc4347a1bf992849bd7a616a_i2_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a754489b27764d63a334de800a3a6cef_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a7c413edfeba4661930406b501a30131_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,bd9c64e70c0d42ddb01fb17716e24903_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,bd9c64e70c0d42ddb01fb17716e24903_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,28efb6e3427f427d989566cd1aa10b8d_i2_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,835b9bc933304e75b9cb18fad2d13066_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
2,835b9bc933304e75b9cb18fad2d13066_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3a6ace8feba54c03b6803ffcee7e4a57_i1_3,vyrNrziPKCB,train,complete,1,0,0,1,1
1,c0dcda75061042248d0367f1a1f70cda_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
2,c0dcda75061042248d0367f1a1f70cda_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3193cd5f6d7a4b2bbf85d5043cbc6352_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3a6ace8feba54c03b6803ffcee7e4a57_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
1,cfa7edd3cdea4c428cd1b2e2bdb4aa31_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,cfa7edd3cdea4c428cd1b2e2bdb4aa31_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
1,28efb6e3427f427d989566cd1aa10b8d_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,80a5f01f4277498385b71fff85b85bba_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,2c7c681379454742bcbf70a2391077d5_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,c0dcda75061042248d0367f1a1f70cda_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
1,6d24bda8869b42a68cce494e2934191c_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,c8a5472a5ef243319ffa4f88d3ddb4bd_i1_5,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
2,c8a5472a5ef243319ffa4f88d3ddb4bd_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
1,d9349879995848549eda95af961040f7_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,d9349879995848549eda95af961040f7_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,9785829df8fc43df823f9a74557b1e64_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
2,9785829df8fc43df823f9a74557b1e64_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
1,cfa7edd3cdea4c428cd1b2e2bdb4aa31_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,c0e26df4e85f42d4bb21a9f9ee9e628b_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,28efb6e3427f427d989566cd1aa10b8d_i0_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,4d0c96681f204c87987c717aa563cdd6_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,4d0c96681f204c87987c717aa563cdd6_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
1,271c2fa0c2e24b29b1f1af665cee8dff_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,0bda68aefc4347a1bf992849bd7a616a_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,b29b1e6ad88b4381aa1cc57a80f37af4_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,f83d0032ce684933a4d3e8784a9fd0bf_i1_5,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
1,0bda68aefc4347a1bf992849bd7a616a_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
2,0bda68aefc4347a1bf992849bd7a616a_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,53b98ee4dfc1481ab5750f44ebdee37c_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3ee7f6332cf441d8b240b3613ff2f2b3_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,605c759ce3ae47259eea6154501b62ba_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
1,93528274a86b47e6a3b0a6f398090741_i1_3,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3a6ace8feba54c03b6803ffcee7e4a57_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,3a6ace8feba54c03b6803ffcee7e4a57_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,53b98ee4dfc1481ab5750f44ebdee37c_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a0e69514034f4b3f81f1addeef642e66_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
2,a0e69514034f4b3f81f1addeef642e66_i1_1,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
1,e71839ebe96b481783835db43fec5cbd_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,bd9c64e70c0d42ddb01fb17716e24903_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
2,bd9c64e70c0d42ddb01fb17716e24903_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,cd657625baf8410f88fe3a3bd8e5a771_i1_2,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
1,a2fc97d027ed4f82971e361e5e476de4_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,a0e4ec41dae34ccfbfaaf719c22b8388_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,aa833bdadf00424eaf72f5245556ad77_i1_3,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,153536175bae4c5abbd1a20de40be77c_i1_1,vyrNrziPKCB,train,complete,1,0,0,1,1
1,85f96a391fcc4e23a5c3b3830a5955e7_i1_4,vyrNrziPKCB,train,almost-complete,1,0,0,1,1
2,85f96a391fcc4e23a5c3b3830a5955e7_i1_4,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,4d0c96681f204c87987c717aa563cdd6_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,f83d0032ce684933a4d3e8784a9fd0bf_i0_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,421a3c211c2c4abdb53c55ab1c2e21eb_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,649674968430426d81caa4ab2e2b60d5_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,f83d0032ce684933a4d3e8784a9fd0bf_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,3e1701bd29544e47b96d79d370933af5_i1_5,vyrNrziPKCB,train,complete,1,0,0,1,1
1,53b98ee4dfc1481ab5750f44ebdee37c_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,53b98ee4dfc1481ab5750f44ebdee37c_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,ac23d4db16c24d8ea537b4f81c5605f9_i1_3,vyrNrziPKCB,train,complete,1,0,0,1,1
1,059728445f604624a12b40fc093044cf_i1_3,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,059728445f604624a12b40fc093044cf_i1_3,vyrNrziPKCB,train,complete,1,0,0,1,1
1,6c2c25242c9d47e28fe641a235a45acd_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,a2fc97d027ed4f82971e361e5e476de4_i0_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,cfa7edd3cdea4c428cd1b2e2bdb4aa31_i2_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,cfa7edd3cdea4c428cd1b2e2bdb4aa31_i2_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,cfa7edd3cdea4c428cd1b2e2bdb4aa31_i2_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,059728445f604624a12b40fc093044cf_i1_2,vyrNrziPKCB,train,incomplete,1,0,0,1,1
2,059728445f604624a12b40fc093044cf_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,4d0c96681f204c87987c717aa563cdd6_i1_0,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,f7c22572c3c9494db9473fe978992177_i1_5,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,f83d0032ce684933a4d3e8784a9fd0bf_i1_1,vyrNrziPKCB,train,incomplete,1,0,0,1,1
1,4d0c96681f204c87987c717aa563cdd6_i2_1,vyrNrziPKCB,train,incomplete,0,0,0,1,1
1,ea1a6578bc034b31aa0c9844a987ff7d_i1_2,vyrNrziPKCB,train,complete,1,0,0,1,1
1,65404a6cb00f4598aa943d0ed191e4dd_i1_4,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,5e829267d55f4008be713ab979f3e0b5_i1_5,Vvot9Ly1tCj,train,almost-complete,1,0,0,1,1
1,748f1839415c4d75af12d6fb742b0639_i1_1,Vvot9Ly1tCj,train,almost-complete,1,0,0,1,1
1,db37ba754a2547469cbe79753a4672bf_i1_4,Vvot9Ly1tCj,train,complete,1,0,0,1,1
1,6f3c35e438ec46f4b09a62a7e37392a7_i1_4,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,f7f45009c1104301acdb2e5d77816d25_i1_1,Vvot9Ly1tCj,train,complete,1,0,0,1,1
1,69bfe7e5f2ee4facbc130becf22ff496_i1_0,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,7fcbcc0b4cd149eb8cacc9a64035dc8c_i1_5,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,04f36c0c4b9f47719507e59a43ff2ba5_i1_2,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,c913025ed1e5444aaaf8de29268a58e4_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,28f8f7e87c374fccbc585b3dbbc343de_i1_0,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,74ba19593c6343f8bdfffa8c062de530_i1_3,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,0e7b684784c444fe8695c3ea5cfc4bd1_i1_4,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,e7f453ee1079449fafa407b4e4e8e40c_i1_4,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,28ca95dee90241bbb08f080b148c9c11_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,28ca95dee90241bbb08f080b148c9c11_i1_5,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,53e26dd792e14d02a07314b731a1138c_i1_2,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,1b47122c6b9a4216854c7190278f6ad3_i1_5,Vvot9Ly1tCj,train,complete,1,0,0,1,1
1,68adef6d5c0e4ba9965de639ef994cfd_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,1e812dcf9b0f42b18c084b046ce5f49f_i1_3,Vvot9Ly1tCj,train,almost-complete,1,0,0,1,1
1,f21573f2d2f244fd9e176c94f75b063f_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
2,f21573f2d2f244fd9e176c94f75b063f_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,04f36c0c4b9f47719507e59a43ff2ba5_i1_3,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,c52a26a0cbdb46129a043db2393a4f3d_i1_2,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,8c61c408bf3d4732b892c5d21088cd5a_i1_5,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,f7f45009c1104301acdb2e5d77816d25_i1_5,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,04f36c0c4b9f47719507e59a43ff2ba5_i1_5,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,865e21984c724badb6eba2652a79d596_i1_4,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,ec2928853f894aa7a626b0acd9558682_i1_5,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,bf5d29d3d97a47a8aaa1a6d0e981644c_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,b33f3e2cf71b47c0b32bfdc286123cd3_i1_3,Vvot9Ly1tCj,train,complete,1,0,0,1,1
1,a866ddd839824e058cbdb7c5eb326b29_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,0b2156c0034b43bc8b06023a4c4fe2db_i1_0,Vvot9Ly1tCj,train,complete,1,0,0,1,1
1,db1c82faa15640afa3048f71246ba621_i1_4,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,d04235af28864de198fe4238abaff938_i1_3,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,8c795a963d3f46e2b830195e9a418b6f_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,c52a26a0cbdb46129a043db2393a4f3d_i0_4,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
2,c52a26a0cbdb46129a043db2393a4f3d_i0_4,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,a3c8c909ed4845fab2be0d747af2cfc8_i1_2,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,c913025ed1e5444aaaf8de29268a58e4_i1_0,Vvot9Ly1tCj,train,incomplete,0,0,0,1,1
1,0163f2c462ed46a08eb3dbce625c9a9d_i1_1,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,77cf2d6e3ea44a8da74099e5974c3c2c_i2_3,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,0e7b684784c444fe8695c3ea5cfc4bd1_i0_3,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
1,0e7b684784c444fe8695c3ea5cfc4bd1_i1_2,Vvot9Ly1tCj,train,incomplete,1,0,0,1,1
